data:text/csv;charset=utf-8,Time (UTC),Event,Scroll Position,Scroll Percentage,Mouse X,Mouse,URL Y
2023-08-09T12:23:35.056Z,mousemove,,,825,85,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.073Z,mousemove,,,824,87,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.089Z,mousemove,,,820,89,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.106Z,mousemove,,,814,93,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.122Z,mousemove,,,808,97,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.139Z,mousemove,,,804,101,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.156Z,mousemove,,,800,103,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.172Z,mousemove,,,795,107,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.189Z,mousemove,,,792,110,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.206Z,mousemove,,,788,113,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.222Z,mousemove,,,784,115,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.239Z,mousemove,,,778,118,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.256Z,mousemove,,,769,122,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.273Z,mousemove,,,760,125,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.289Z,mousemove,,,752,127,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.306Z,mousemove,,,743,128,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.324Z,mousemove,,,739,128,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.423Z,mousemove,,,738,128,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.447Z,mousemove,,,738,127,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.456Z,mousemove,,,736,127,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.473Z,mousemove,,,734,125,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.489Z,mousemove,,,722,117,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.506Z,mousemove,,,705,108,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.522Z,mousemove,,,697,103,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.539Z,mousemove,,,694,101,https://www.footprintdigital.co.uk/
2023-08-09T12:23:35.589Z,mousemove,,,694,101,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.080Z,mousemove,,,694,102,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.089Z,mousemove,,,693,103,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.106Z,mousemove,,,692,105,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.122Z,mousemove,,,690,107,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.140Z,mousemove,,,689,109,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.156Z,mousemove,,,688,110,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.172Z,mousemove,,,688,113,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.189Z,mousemove,,,687,114,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.206Z,mousemove,,,686,117,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.223Z,mousemove,,,684,120,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.239Z,mousemove,,,683,121,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.256Z,mousemove,,,682,122,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.273Z,mousemove,,,682,124,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.584Z,mousemove,,,682,123,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.608Z,mousemove,,,681,123,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.623Z,mousemove,,,681,122,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.647Z,mousemove,,,681,121,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.689Z,mousemove,,,681,120,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.706Z,mousemove,,,681,118,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.723Z,mousemove,,,681,115,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.740Z,mousemove,,,681,114,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.757Z,mousemove,,,681,113,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.774Z,mousemove,,,681,112,https://www.footprintdigital.co.uk/
2023-08-09T12:23:37.927Z,mousemove,,,681,111,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.639Z,mousemove,,,680,109,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.657Z,mousemove,,,680,105,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.675Z,mousemove,,,680,103,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.690Z,mousemove,,,680,99,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.707Z,mousemove,,,678,94,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.723Z,mousemove,,,678,90,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.740Z,mousemove,,,678,87,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.758Z,mousemove,,,678,85,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.808Z,mousemove,,,678,84,https://www.footprintdigital.co.uk/
2023-08-09T12:23:38.839Z,mousemove,,,678,83,https://www.footprintdigital.co.uk/
2023-08-09T12:23:39.680Z,mousemove,,,679,83,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.592Z,mousemove,,,679,84,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.606Z,mousemove,,,678,87,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.623Z,mousemove,,,675,93,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.641Z,mousemove,,,672,97,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.657Z,mousemove,,,670,101,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.673Z,mousemove,,,668,107,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.690Z,mousemove,,,665,113,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.707Z,mousemove,,,662,119,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.723Z,mousemove,,,660,123,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.740Z,mousemove,,,656,127,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.757Z,mousemove,,,654,131,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.773Z,mousemove,,,652,133,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.790Z,mousemove,,,649,138,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.807Z,mousemove,,,646,144,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.823Z,mousemove,,,644,147,https://www.footprintdigital.co.uk/
2023-08-09T12:23:41.840Z,mousemove,,,643,147,https://www.footprintdigital.co.uk/
2023-08-09T12:23:42.839Z,mousemove,,,642,149,https://www.footprintdigital.co.uk/
2023-08-09T12:23:42.857Z,mousemove,,,642,152,https://www.footprintdigital.co.uk/
2023-08-09T12:23:42.876Z,mousemove,,,642,153,https://www.footprintdigital.co.uk/
2023-08-09T12:23:42.890Z,mousemove,,,641,153,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.031Z,mousemove,,,641,154,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.040Z,mousemove,,,641,155,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.056Z,mousemove,,,641,157,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.074Z,mousemove,,,640,158,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.090Z,mousemove,,,640,159,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.160Z,mousemove,,,640,160,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.175Z,mousemove,,,640,161,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.191Z,mousemove,,,640,162,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.207Z,mousemove,,,640,163,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.223Z,mousemove,,,640,165,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.241Z,mousemove,,,640,166,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.303Z,mousemove,,,639,166,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.319Z,mousemove,,,639,167,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.326Z,mousemove,,,638,168,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.340Z,mousemove,,,638,169,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.357Z,mousemove,,,637,171,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.373Z,mousemove,,,636,172,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.391Z,mousemove,,,635,174,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.406Z,mousemove,,,634,175,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.431Z,mousemove,,,634,176,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.503Z,mousemove,,,633,177,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.519Z,mousemove,,,632,177,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.527Z,mousemove,,,632,178,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.540Z,mousemove,,,632,179,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.590Z,mousemove,,,632,181,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.607Z,mousemove,,,632,182,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.623Z,mousemove,,,631,184,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.640Z,mousemove,,,631,187,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.657Z,mousemove,,,631,189,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.673Z,mousemove,,,631,190,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.690Z,mousemove,,,631,191,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.707Z,mousemove,,,631,193,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.723Z,mousemove,,,631,194,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.740Z,mousemove,,,631,195,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.757Z,mousemove,,,632,196,https://www.footprintdigital.co.uk/
2023-08-09T12:23:43.773Z,mousemove,,,632,198,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.063Z,mousemove,,,632,199,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.074Z,mousemove,,,632,201,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.090Z,mousemove,,,632,203,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.107Z,mousemove,,,632,205,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.123Z,mousemove,,,632,207,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.140Z,mousemove,,,632,209,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.157Z,mousemove,,,632,211,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.175Z,mousemove,,,632,213,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.190Z,mousemove,,,632,215,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.207Z,mousemove,,,632,219,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.225Z,mousemove,,,633,222,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.241Z,mousemove,,,633,225,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.256Z,mousemove,,,634,227,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.273Z,mousemove,,,634,228,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.290Z,mousemove,,,634,229,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.311Z,mousemove,,,635,230,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.323Z,mousemove,,,635,231,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.351Z,mousemove,,,635,232,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.409Z,mousemove,,,635,233,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.424Z,mousemove,,,635,234,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.441Z,mousemove,,,635,235,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.503Z,mousemove,,,635,236,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.544Z,mousemove,,,635,237,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.590Z,mousemove,,,635,238,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.607Z,mousemove,,,635,239,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.623Z,mousemove,,,635,240,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.800Z,mousemove,,,635,241,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.848Z,mousemove,,,635,242,https://www.footprintdigital.co.uk/
2023-08-09T12:23:45.863Z,mousemove,,,636,242,https://www.footprintdigital.co.uk/
2023-08-09T12:23:53.974Z,scroll,1.3333333730697632,9.494241894174014,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:53.990Z,scroll,6,9.568540041394682,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.007Z,scroll,14,9.695908294857507,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.023Z,scroll,25.33333396911621,9.87634666405216,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.040Z,scroll,38.66666793823242,10.088627096612521,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.057Z,scroll,54,10.332749562171628,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.073Z,scroll,68,10.55564400573157,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.090Z,scroll,80.66666412353516,10.757310366558432,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.106Z,scroll,90,10.905906702754338,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.123Z,scroll,96.66666412353516,11.012046873484081,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.140Z,scroll,99.33333587646484,11.054503038950244,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.157Z,scroll,100,11.06511701958287,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.173Z,scroll,101.33333587646484,11.086345102315951,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.190Z,scroll,106.66666412353516,11.171257190312613,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.207Z,scroll,115.33333587646484,11.309239545875894,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.223Z,scroll,127.33333587646484,11.50029192607013,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.240Z,scroll,141.3333282470703,11.72318624816224,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.256Z,scroll,157.3333282470703,11.977922755087889,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.273Z,scroll,172,12.21143130074829,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.290Z,scroll,184,12.402483680942526,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.307Z,scroll,192.6666717529297,12.540466036505807,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.323Z,scroll,198,12.625378124502468,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.340Z,scroll,200,12.657220187868173,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.823Z,scroll,201.3333282470703,12.678448149133423,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.840Z,scroll,206,12.752746377965293,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.857Z,scroll,214,12.880114631428116,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.873Z,scroll,225.3333282470703,13.060552909521897,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.890Z,scroll,239.3333282470703,13.28344735308184,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.907Z,scroll,254,13.51695589874224,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.923Z,scroll,268.6666564941406,13.750464201466976,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.940Z,scroll,280.6666564941406,13.94151658166121,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.957Z,scroll,290.6666564941406,14.100726898489741,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.973Z,scroll,296.6666564941406,14.196253088586861,,,https://www.footprintdigital.co.uk/
2023-08-09T12:23:54.990Z,scroll,300,14.249323356153479,,,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.456Z,mousemove,,,636,243,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.463Z,mousemove,,,640,251,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.476Z,mousemove,,,642,255,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.492Z,mousemove,,,645,260,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.508Z,mousemove,,,649,264,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.525Z,mousemove,,,652,268,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.542Z,mousemove,,,654,270,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.559Z,mousemove,,,654,271,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.576Z,mousemove,,,655,272,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.592Z,mousemove,,,656,273,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.609Z,mousemove,,,657,275,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.625Z,mousemove,,,658,277,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.643Z,mousemove,,,660,281,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.658Z,mousemove,,,662,284,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.675Z,mousemove,,,663,287,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.692Z,mousemove,,,665,289,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.710Z,mousemove,,,666,291,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.727Z,mousemove,,,668,296,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.742Z,mousemove,,,670,299,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.758Z,mousemove,,,670,300,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.775Z,mousemove,,,671,301,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.793Z,mousemove,,,673,303,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.808Z,mousemove,,,676,305,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.825Z,mousemove,,,678,308,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.842Z,mousemove,,,679,310,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.858Z,mousemove,,,680,312,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.875Z,mousemove,,,682,315,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.892Z,mousemove,,,684,318,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.909Z,mousemove,,,686,321,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.925Z,mousemove,,,688,324,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.942Z,mousemove,,,690,327,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.958Z,mousemove,,,692,329,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.975Z,mousemove,,,692,331,https://www.footprintdigital.co.uk/
2023-08-09T12:24:03.992Z,mousemove,,,693,331,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.024Z,mousemove,,,693,332,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.426Z,mousemove,,,694,332,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.443Z,mousemove,,,696,335,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.460Z,mousemove,,,696,337,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.475Z,mousemove,,,698,339,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.492Z,mousemove,,,700,342,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.508Z,mousemove,,,702,344,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.525Z,mousemove,,,703,346,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.542Z,mousemove,,,704,347,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.559Z,mousemove,,,704,348,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.576Z,mousemove,,,705,350,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.592Z,mousemove,,,706,351,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.615Z,mousemove,,,707,352,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.632Z,mousemove,,,708,353,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.675Z,mousemove,,,709,354,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.692Z,mousemove,,,711,355,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.709Z,mousemove,,,712,356,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.727Z,mousemove,,,712,357,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.742Z,mousemove,,,713,358,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.759Z,mousemove,,,714,358,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.776Z,mousemove,,,715,359,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.792Z,mousemove,,,717,360,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.808Z,mousemove,,,718,361,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.825Z,mousemove,,,719,362,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.842Z,mousemove,,,720,363,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.859Z,mousemove,,,722,365,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.875Z,mousemove,,,723,366,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.892Z,mousemove,,,725,367,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.908Z,mousemove,,,726,367,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.959Z,mousemove,,,727,368,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.977Z,mousemove,,,727,369,https://www.footprintdigital.co.uk/
2023-08-09T12:24:04.994Z,mousemove,,,729,370,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.009Z,mousemove,,,730,371,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.025Z,mousemove,,,731,371,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.047Z,mousemove,,,732,371,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.058Z,mousemove,,,732,372,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.108Z,mousemove,,,732,373,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.125Z,mousemove,,,733,373,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.143Z,mousemove,,,734,374,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.167Z,mousemove,,,734,375,https://www.footprintdigital.co.uk/
2023-08-09T12:24:05.215Z,mousemove,,,735,375,https://www.footprintdigital.co.uk/
